종목코드,종목명,최종종가,만기평가가격,행사가격,전환비율,LP명,LP보유수량,상장일,최종거래일,상장폐지일,만기일,지급일,권리행사구분,기초자산명,CALL/PUT
"57K565","한국K565HMM콜","10","17908","21400","0.020","한국증권","9499990","2024/02/15","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","HMM","콜"
"57K566","한국K566HMM콜","10","17908","20100","0.020","한국증권","8699990","2024/02/15","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","HMM","콜"
"57K569","한국K569HMM콜","30","17908","18000","0.020","한국증권","6897340","2024/02/15","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","HMM","콜"
"57K577","한국K577LG생건콜","225","403900","300000","0.002","한국증권","6299100","2024/02/15","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","LG생활건강","콜"
"57K580","한국K580LG에너지콜","5","356600","462000","0.002","한국증권","10158650","2024/02/15","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","LG에너지솔루션","콜"
"57K586","한국K586LG에너지콜","10","356600","385000","0.002","한국증권","5806410","2024/02/15","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","LG에너지솔루션","콜"
"57K589","한국K589LG이노텍콜","55","241900","220000","0.002","한국증권","13604130","2024/02/15","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","LG이노텍","콜"
"57K594","한국K594LG이노텍콜","85","241900","200000","0.002","한국증권","9999990","2024/02/15","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","LG이노텍","콜"
"57K603","한국K603LG화학콜","10","373200","482500","0.002","한국증권","7593250","2024/02/15","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","LG화학","콜"
"57K606","한국K606LG화학콜","5","373200","455000","0.002","한국증권","6396830","2024/02/15","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","LG화학","콜"
"57K608","한국K608LG화학콜","10","373200","400000","0.002","한국증권","5168190","2024/02/15","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","LG화학","콜"
"57K610","한국K610LIG넥스콜","130","171660","136500","0.005","한국증권","7499870","2024/02/15","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","LIG넥스원","콜"
"57K614","한국K614네이버콜","20","170920","220500","0.002","한국증권","11988600","2024/02/15","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","NAVER","콜"
"57K622","한국K622POSCO홀콜","10","379100","510000","0.002","한국증권","8699990","2024/02/15","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","POSCO홀딩스","콜"
"57K629","한국K629POSCO홀콜","10","379100","470500","0.002","한국증권","6799990","2024/02/15","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","POSCO홀딩스","콜"
"57K631","한국K631SK이노콜","20","103600","139000","0.005","한국증권","9495000","2024/02/15","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","SK이노베이션","콜"
"57K634","한국K634SK이노콜","10","103600","128000","0.005","한국증권","6899990","2024/02/15","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","SK이노베이션","콜"
"57K638","한국K638SK이노콜","5","103600","120000","0.005","한국증권","5279410","2024/02/15","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","SK이노베이션","콜"
"57K643","한국K643SK텔레콤콜","5","51360","52500","0.020","한국증권","19697490","2024/02/15","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","SK텔레콤","콜"
"57K646","한국K646SK하이닉콜","310","213000","152500","0.005","한국증권","16698370","2024/02/15","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","SK하이닉스","콜"
"57K652","한국K652SK하이닉콜","330","213000","140000","0.005","한국증권","9593350","2024/02/15","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","SK하이닉스","콜"
"57K654","한국K654금양콜","15","89680","100000","0.005","한국증권","8299900","2024/02/15","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","금양","콜"
"57K658","한국K658기아콜","225","121740","101500","0.010","한국증권","14099000","2024/02/15","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","기아","콜"
"57K668","한국K668삼성SDI콜","5","393900","427500","0.002","한국증권","6185370","2024/02/15","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","삼성SDI","콜"
"57K672","한국K672삼성SDI콜","10","393900","400000","0.002","한국증권","5500000","2024/02/15","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","삼성SDI","콜"
"57K675","한국K675삼성물산콜","10","135100","139000","0.005","한국증권","22296310","2024/02/15","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","삼성물산","콜"
"57K680","한국K680삼성전기콜","10","150160","155000","0.005","한국증권","9982110","2024/02/15","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","삼성전기","콜"
"57K685","한국K685삼성전자콜","5","76660","85100","0.010","한국증권","25510290","2024/02/15","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","삼성전자","콜"
"57K689","한국K689삼성전자콜","5","76660","83200","0.010","한국증권","22882240","2024/02/15","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","삼성전자","콜"
"57K697","한국K697삼성전자콜","40","76660","75000","0.010","한국증권","12569790","2024/02/15","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","삼성전자","콜"
"57K709","한국K709셀트리온콜","10","188680","202000","0.002","한국증권","9399990","2024/02/15","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","셀트리온","콜"
"57K724","한국K724에코비엠콜","10","213900","350000","0.002","한국증권","9644900","2024/02/15","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","에코프로비엠","콜"
"57K733","한국K733에코비엠콜","10","213900","280000","0.002","한국증권","6199990","2024/02/15","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","에코프로비엠","콜"
"57K737","한국K737NC소프트콜","10","188540","238500","0.002","한국증권","14799990","2024/02/15","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","엔씨소프트","콜"
"57K738","한국K738NC소프트콜","20","200480","233500","0.002","한국증권","14300000","2024/02/15","2024/05/14","2024/05/16","2024/05/17","2024/05/21","유럽형","엔씨소프트","콜"
"57K740","한국K740NC소프트콜","15","188540","220000","0.002","한국증권","12099990","2024/02/15","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","엔씨소프트","콜"
"57K744","한국K744NC소프트콜","5","188540","211500","0.002","한국증권","10989400","2024/02/15","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","엔씨소프트","콜"
"57K754","한국K754카카오콜","15","43440","62000","0.010","한국증권","15699890","2024/02/15","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","카카오","콜"
"57K772","한국K772하이브콜","10","199260","280000","0.002","한국증권","12399990","2024/02/15","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","하이브","콜"
"57K775","한국K775하이브콜","5","197780","247000","0.002","한국증권","8600000","2024/02/15","2024/05/28","2024/05/29","2024/05/30","2024/06/03","유럽형","하이브","콜"
"57K794","한국K794현대로템콜","150","37860","29000","0.020","한국증권","10998500","2024/02/15","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","현대로템","콜"
"57K801","한국K801모비스콜","45","221200","200000","0.002","한국증권","14999740","2024/02/15","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","현대모비스","콜"
"57K807","한국K807HMM풋","30","17908","19000","0.020","한국증권","10799950","2024/02/15","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","HMM","풋"
"57K815","한국K815SK텔레콤풋","10","51360","47400","0.020","한국증권","17599990","2024/02/15","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","SK텔레콤","풋"
"57K817","한국K817SK하이닉풋","10","213000","135000","0.005","한국증권","10999880","2024/02/15","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","SK하이닉스","풋"
"57K821","한국K821두산에너풋","20","19460","15000","0.050","한국증권","9999990","2024/02/15","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","두산에너빌리티","풋"
"57K823","한국K823메리츠금풋","15","74440","60000","0.010","한국증권","9394980","2024/02/15","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","메리츠금융지주","풋"
"57K824","한국K824삼성SDI풋","25","393900","400500","0.002","한국증권","10599980","2024/02/15","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","삼성SDI","풋"
"57K825","한국K825삼성물산풋","30","135100","140000","0.005","한국증권","10000000","2024/02/15","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","삼성물산","풋"
"57K831","한국K831삼성전자풋","10","76660","72100","0.010","한국증권","23899990","2024/02/15","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","삼성전자","풋"
"57K835","한국K835NC소프트풋","25","188540","202500","0.002","한국증권","18200000","2024/02/15","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","엔씨소프트","풋"
"57K836","한국K836카카오풋","70","43440","52500","0.010","한국증권","14499990","2024/02/15","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","카카오","풋"
"57K837","한국K837하나금융풋","10","59940","50000","0.020","한국증권","4669980","2024/02/15","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","하나금융지주","풋"
"57K838","한국K838한국전력풋","15","19808","20000","0.050","한국증권","7200000","2024/02/15","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","한국전력","풋"
"57K840","한국K840한화에어풋","20","214100","126000","0.005","한국증권","8699000","2024/02/15","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","한화에어로스페이스","풋"
"57K847","한국K847KOSDAQ150콜","2040","1405","1200","10.000","한국증권","1899200","2024/02/15","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","코스닥 150","콜"
"57K848","한국K848KOSDAQ150콜","2605","1405","1150","10.000","한국증권","1099600","2024/02/15","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","코스닥 150","콜"
"57K849","한국K849KOSDAQ150풋","10","1405","1200","10.000","한국증권","2399990","2024/02/15","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","코스닥 150","풋"
"57K850","한국K850KOSDAQ150풋","5","1405","1150","10.000","한국증권","2399990","2024/02/15","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","코스닥 150","풋"
"57K924","한국K924HLB콜","5","60300","78000","0.010","한국증권","5266460","2024/03/20","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","HLB","콜"
"57K927","한국K927KB금융콜","35","79300","73600","0.010","한국증권","24400000","2024/03/20","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","KB금융","콜"
"57K930","한국K930KB금융콜","70","79300","70500","0.010","한국증권","19999990","2024/03/20","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","KB금융","콜"
"57K932","한국K932케이티콜","10","36780","42800","0.020","한국증권","27794990","2024/03/20","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","KT","콜"
"57K935","한국K935케이티콜","15","36780","39300","0.020","한국증권","16197990","2024/03/20","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","KT","콜"
"57K937","한국K937케이티지콜","10","86300","98800","0.010","한국증권","27799900","2024/03/20","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","KT&G","콜"
"57K941","한국K941LG생건콜","200","403900","320000","0.002","한국증권","7998500","2024/03/20","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","LG생활건강","콜"
"57K949","한국K949LG에너지콜","5","356600","365500","0.002","한국증권","5399830","2024/03/20","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","LG에너지솔루션","콜"
"57K953","한국K953LG이노텍콜","115","241900","207500","0.005","한국증권","8399100","2024/03/20","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","LG이노텍","콜"
"57K956","한국K956LG이노텍콜","210","241900","191500","0.005","한국증권","6899300","2024/03/20","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","LG이노텍","콜"
"57K957","한국K957LG이노텍콜","260","241900","180000","0.005","한국증권","6198800","2024/03/20","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","LG이노텍","콜"
"57K963","한국K963엘지전자콜","135","99760","93500","0.010","한국증권","7500000","2024/03/20","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","LG전자","콜"
"57K990","한국K990POSCO홀콜","10","379100","458000","0.002","한국증권","6399990","2024/03/20","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","POSCO홀딩스","콜"
"57K998","한국K998SK콜","10","184720","213500","0.005","한국증권","11499990","2024/03/20","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","SK","콜"
"57KA00","한국KA00SK콜","10","184720","200500","0.005","한국증권","6967070","2024/03/20","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","SK","콜"
"57KA13","한국KA13고려아연콜","40","492700","475500","0.002","한국증권","19999650","2024/03/20","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","고려아연","콜"
"57KA14","한국KA14기아콜","10","121740","132500","0.005","한국증권","18899800","2024/03/20","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","기아","콜"
"57KA18","한국KA18기아콜","10","121740","127000","0.005","한국증권","11799990","2024/03/20","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","기아","콜"
"57KA20","한국KA20기아콜","15","121740","119500","0.005","한국증권","10898160","2024/03/20","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","기아","콜"
"57KA21","한국KA21두산에너콜","90","19460","17700","0.050","한국증권","17544770","2024/03/20","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","두산에너빌리티","콜"
"57KA26","한국KA26두산에너콜","295","19460","15000","0.050","한국증권","7699990","2024/03/20","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","두산에너빌리티","콜"
"57KA27","한국KA27메리츠금콜","15","74440","79600","0.010","한국증권","19300000","2024/03/20","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","메리츠금융지주","콜"
"57KA33","한국KA33삼성SDI콜","25","393900","385000","0.002","한국증권","8100000","2024/03/20","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","삼성SDI","콜"
"57KA36","한국KA36삼성SDI콜","15","393900","370500","0.002","한국증권","7499500","2024/03/20","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","삼성SDI","콜"
"57KA38","한국KA38삼성SDI콜","170","393900","350000","0.002","한국증권","7099500","2024/03/20","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","삼성SDI","콜"
"57KA41","한국KA41삼성물산콜","20","135100","165000","0.005","한국증권","17868960","2024/03/20","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","삼성물산","콜"
